global_step,episodic_return
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
78336,270.00
